Selling Price,Transmission,Mileage,Fuel,Road Tax,Efficiency (mpg),Engine Size ,Age of Car
10250,Manual,20761,Petrol,145,65.7,1,2
9750,Manual,15789,Petrol,145,64.2,1.1,2
10999,Manual,12528,Petrol,145,61.4,1,2
14450,Manual,16026,Diesel,145,64.2,1.5,2
16950,Semi-Auto,734,Petrol,145,36.7,1.5,1
10850,Manual,26967,Petrol,30,54.3,1,3
12950,Manual,14842,Petrol,145,57.7,1,3
14450,Manual,15664,Diesel,145,64.2,1.5,2
10250,Manual,24659,Diesel,0,74.3,1.5,3
10950,Manual,10307,Petrol,145,65.7,1,2
12999,Manual,12428,Petrol,145,57.7,1,2
11253,Manual,9793,Petrol,145,61.4,1,3
14590,Manual,12444,Diesel,145,64.2,1.5,3
8650,Manual,10581,Petrol,0,65.7,1,4
7950,Manual,16674,Petrol,125,54.3,1.2,4
8950,Manual,17134,Petrol,160,44.8,1.5,3
12650,Manual,18442,Petrol,145,57.7,1,2
11999,Manual,14662,Petrol,145,60.1,1,3
10250,Manual,9731,Petrol,145,64.2,1.1,2
10250,Manual,9001,Petrol,145,65.7,1,2
8450,Manual,29303,Petrol,0,65.7,1,4
7950,Manual,17437,Petrol,125,54.3,1.2,3
11456,Manual,2837,Petrol,145,65.7,1,2
9659,Manual,9705,Petrol,145,64.2,1.1,3
14450,Manual,13750,Diesel,145,64.2,1.5,3
19450,Manual,12250,Petrol,145,41.5,2,2
9850,Manual,6831,Petrol,145,64.2,1.1,2
13650,Manual,8761,Petrol,145,57.7,1,2
13250,Manual,13638,Petrol,145,57.7,1,2
13450,Manual,17897,Petrol,145,57.7,1,2
16950,Manual,9212,Petrol,145,60.1,1,1
10638,Manual,13222,Petrol,145,65.7,1,2
9407,Manual,18515,Petrol,145,64.2,1.1,2
16450,Manual,6108,Petrol,145,49.6,1,1
7999,Manual,19353,Petrol,125,54.3,1.2,3
10750,Manual,18954,Petrol,145,61.4,1,2
10950,Manual,15640,Petrol,145,61.4,1,3
10950,Manual,14301,Petrol,145,61.4,1,3
10708,Manual,8949,Petrol,145,65.7,1,2
10450,Manual,21919,Petrol,145,65.7,1,2
12950,Manual,15442,Petrol,145,57.7,1,2
16950,Manual,11048,Diesel,145,54.3,1.5,1
6950,Manual,24796,Petrol,0,65.7,1,6
10750,Manual,9976,Petrol,145,64.2,1.1,2
12950,Manual,18146,Petrol,160,45.6,1.5,5
12950,Semi-Auto,30191,Diesel,125,58.9,2,3
10950,Manual,12458,Petrol,145,65.7,1,2
5750,Manual,39329,Petrol,125,54.3,1.2,5
10750,Manual,8319,Petrol,150,64.2,1.1,2
5890,Manual,40687,Petrol,0,65.7,1,6
7170,Manual,45018,Petrol,0,65.7,1,6
14550,Automatic,7843,Petrol,235,38.2,1.5,3
13140,Manual,3087,Petrol,145,48.7,1.1,1
13030,Manual,3254,Petrol,145,48.7,1.1,1
17790,Manual,5920,Petrol,145,60.1,1,1
18000,Manual,12174,Diesel,145,47.9,2,1
15910,Manual,5793,Petrol,145,58.9,1,1
9620,Automatic,25668,Petrol,125,51.4,1,3
7791,Manual,25233,Diesel,0,78.5,1.5,5
11750,Manual,6091,Petrol,145,65.7,1,2
11750,Manual,27544,Diesel,125,60.1,2,4
11950,Manual,7761,Petrol,145,58.9,1,2
13950,Manual,10467,Petrol,145,57.7,1,2
10950,Manual,17090,Petrol,145,65.7,1,2
11250,Manual,12302,Petrol,145,61.4,1,2
15950,Manual,6283,Petrol,145,60.1,1,1
13250,Manual,42573,Diesel,145,54.3,2,4
12247,Manual,9865,Petrol,145,60.1,1,3
18450,Manual,3969,Petrol,145,40.3,1.5,1
9999,Manual,20613,Petrol,145,60.1,1,3
13617,Manual,7166,Petrol,145,57.7,1,2
15450,Manual,14943,Diesel,145,54.3,1.5,2
13461,Manual,25267,Diesel,145,64.2,1.5,3
10750,Manual,18363,Diesel,145,78.5,1.5,3
17450,Manual,9633,Diesel,145,67.3,2,2
13450,Manual,19729,Petrol,145,57.7,1,2
6999,Manual,25495,Petrol,30,54.3,1.2,6
11450,Manual,16006,Petrol,20,60.1,1,4
8450,Manual,10432,Petrol,145,57.7,1.2,2
9491,Manual,29414,Petrol,145,65.7,1,3
7999,Manual,14748,Petrol,125,54.3,1.2,3
9950,Manual,7282,Petrol,145,64.2,1.1,2
15750,Manual,4637,Petrol,145,60.1,1,1
9999,Manual,4997,Petrol,145,64.2,1.1,2
9950,Manual,15155,Petrol,145,64.2,1.1,2
9660,Manual,23448,Petrol,0,65.7,1,3
15920,Manual,4798,Petrol,145,49.6,1,1
14090,Manual,13399,Petrol,145,54.3,1,2
19766,Manual,5071,Petrol,145,41.5,2,2
14266,Manual,16212,Diesel,145,64.2,1.5,3
16950,Manual,17027,Diesel,145,54.3,1.5,2
13950,Manual,24425,Diesel,145,64.2,1.5,3
13157,Manual,12967,Petrol,145,57.7,1,2
17750,Manual,14888,Diesel,145,60.1,2,2
8368,Manual,12133,Petrol,145,65.7,1,3
10750,Manual,14436,Petrol,20,60.1,1,3
10950,Manual,7100,Petrol,145,65.7,1,2
11450,Manual,16498,Petrol,145,65.7,1,2
14450,Manual,14671,Diesel,145,64.2,1.5,2
22750,Automatic,4903,Diesel,145,42.2,2,1
13491,Manual,2957,Petrol,145,58.9,1,1
10070,Manual,12180,Petrol,145,65.7,1,2
15490,Manual,7885,Diesel,145,74.3,1.5,1
19590,Manual,13532,Diesel,145,47.9,2,1
7390,Manual,17499,Diesel,0,78.5,1.5,5
15763,Automatic,11773,Diesel,145,74.3,1.5,1
8221,Manual,27695,Petrol,0,65.7,1,4
15740,Manual,4933,Petrol,150,51.4,1,1
8430,Manual,37775,Diesel,30,64.2,1.5,4
13500,Manual,23393,Diesel,145,54.3,1.5,2
18995,Manual,25587,Diesel,145,32.5,2,1
7353,Semi-Auto,30015,Petrol,145,47.9,1.6,7
11999,Manual,30699,Petrol,145,50.4,1.5,2
15498,Manual,27654,Diesel,145,80.7,1.5,2
11698,Manual,19359,Petrol,145,61.4,1,2
17498,Automatic,14337,Petrol,145,38.2,1.5,2
7495,Manual,20970,Petrol,125,54.3,1.2,4
10690,Manual,22988,Petrol,145,56.5,1,2
8650,Manual,30104,Petrol,0,65.7,1,4
16950,Manual,24943,Diesel,145,54.3,1.5,2
8990,Manual,23653,Diesel,20,70.6,1.6,4
9998,Manual,40176,Diesel,145,88.3,1.5,3
10298,Manual,8935,Petrol,165,44.8,1.5,3
8498,Manual,5215,Petrol,125,54.3,1.2,3
10298,Manual,24455,Petrol,150,55.4,1,3
16998,Manual,25753,Diesel,150,54.3,1.5,2
10495,Manual,21328,Petrol,145,56.5,1,2
10495,Manual,23444,Petrol,145,56.5,1,2
6197,Manual,29164,Petrol,125,54.3,1.2,5
8990,Semi-Auto,20920,Petrol,150,47.9,1.6,5
6995,Manual,64406,Diesel,0,76.4,1.5,6
14147,Manual,30685,Diesel,145,54.3,2,3
13995,Manual,15,Petrol,145,55.4,1.1,1
9995,Manual,18234,Petrol,20,62.8,1,4
9995,Manual,6002,Petrol,150,65.7,1,3
11495,Semi-Auto,9258,Petrol,160,44.8,1.5,3
17995,Semi-Auto,34606,Diesel,145,52.3,2,4
21995,Manual,10,Petrol,145,49.6,1,1
16495,Automatic,11689,Petrol,145,48.7,1,1
8795,Manual,9827,Petrol,0,65.7,1,5
5795,Manual,44190,Petrol,30,55.4,1,7
16995,Manual,10000,Diesel,145,74.3,1.5,1
11995,Manual,6918,Petrol,145,54.3,1,2
9995,Manual,12055,Petrol,125,53.3,1,3
16950,Semi-Auto,28624,Diesel,145,58.9,1.5,2
7672,Manual,13450,Petrol,125,54.3,1.2,3
7950,Manual,33622,Petrol,125,54.3,1.2,3
9671,Manual,8131,Petrol,145,64.2,1.1,2
12250,Manual,8586,Petrol,145,60.1,1,2
15250,Manual,12271,Diesel,145,64.2,1.5,2
7999,Manual,22484,Petrol,125,54.3,1.2,4
11450,Manual,18095,Petrol,145,60.1,1,3
20395,Manual,5500,Petrol,145,35.3,1.5,1
21495,Manual,10,Petrol,145,50.4,1,0
16297,Manual,9500,Petrol,145,45.6,1.5,2
5297,Manual,69420,Petrol,30,56.5,1,7
9350,Manual,13050,Petrol,145,65.7,1,2
8650,Manual,7207,Petrol,145,54.3,1.2,3
14250,Manual,8147,Petrol,145,48.7,1,2
12950,Manual,15916,Petrol,145,57.7,1,2
11950,Manual,15253,Petrol,145,58.9,1,2
9850,Manual,6169,Petrol,145,64.2,1.1,2
9950,Manual,10405,Petrol,145,64.2,1.1,2
9850,Manual,5789,Petrol,145,64.2,1.1,2
9997,Manual,17887,Petrol,145,64.2,1.1,2
6597,Manual,35765,Diesel,125,60.1,1.6,7
9497,Manual,32688,Petrol,20,61.4,1,3
11997,Manual,14467,Petrol,145,65.7,1,2
10597,Manual,11224,Petrol,145,65.7,1,2
11997,Manual,13146,Petrol,145,60.1,1,2
10495,Manual,1850,Petrol,145,43.5,1.2,1
17495,Manual,4220,Petrol,150,52.3,1,1
12795,Manual,18569,Petrol,150,57.7,1,2
13495,Manual,7256,Petrol,30,55.4,1,3
17495,Manual,11885,Petrol,150,49.6,1,1
17495,Manual,11939,Petrol,150,49.6,1,1
8498,Manual,51643,Petrol,20,61.4,1,3
13698,Manual,23732,Petrol,145,60.1,1,2
9498,Manual,14853,Diesel,0,74.4,1.5,4
10397,Manual,7101,Petrol,145,64.2,1.1,2
9597,Manual,19611,Petrol,0,65.7,1,3
10897,Manual,11148,Petrol,145,65.7,1,2
10597,Manual,17916,Petrol,145,61.4,1,2
9897,Manual,13647,Petrol,145,64.2,1.1,2
10897,Manual,17244,Petrol,145,58.9,1,2
11197,Manual,6939,Petrol,145,65.7,1,2
9997,Manual,18220,Petrol,145,64.2,1.1,2
13697,Manual,16815,Diesel,145,68.9,1.5,2
17997,Manual,3584,Diesel,145,47.9,2,2
7897,Manual,52570,Diesel,0,74.3,1.5,4
9697,Manual,24009,Petrol,20,62.8,1,3
13697,Manual,22096,Diesel,30,64.2,1.5,3
9297,Manual,14289,Petrol,145,64.2,1.1,2
13897,Manual,9174,Petrol,145,57.7,1,2
10950,Manual,7804,Petrol,145,65.7,1,2
9950,Manual,4527,Petrol,145,64.2,1.1,2
10625,Manual,17045,Petrol,145,65.7,1,3
10450,Manual,15267,Petrol,145,60.1,1,3
9650,Manual,18653,Petrol,145,65.7,1,3
13997,Manual,12655,Petrol,145,57.7,1,2
8950,Manual,14821,Petrol,145,64.2,1.1,2
13497,Manual,2218,Petrol,145,58.9,1,1
11997,Manual,10708,Petrol,145,60.1,1,3
14497,Manual,7066,Petrol,145,57.7,1,2
7697,Manual,19701,Petrol,145,57.7,1.2,3
15597,Manual,7231,Petrol,145,60.1,1,1
16597,Manual,19065,Petrol,200,41.5,2,4
10497,Manual,13910,Petrol,145,53.3,1,3
7397,Manual,28095,Petrol,125,54.3,1.2,4
13997,Manual,13157,Petrol,145,51.4,1,2
6897,Manual,27361,Petrol,0,65.7,1,6
14497,Manual,4212,Petrol,145,57.7,1,2
18998,Manual,10901,Petrol,145,41.5,2,2
14997,Manual,17185,Diesel,145,64.2,1.5,2
7250,Semi-Auto,47560,Petrol,145,47.9,1.6,5
18425,Automatic,28997,Diesel,145,52.3,2,3
9550,Manual,7314,Petrol,145,64.2,1.1,3
17325,Manual,6325,Petrol,145,60.1,1,1
9797,Semi-Auto,17970,Petrol,0,57.7,1,4
11950,Manual,14796,Petrol,145,56.5,1,1
9250,Manual,8248,Petrol,145,64.2,1.1,2
16850,Manual,15065,Petrol,145,45.6,1.5,2
10597,Manual,5643,Petrol,145,64.2,1.1,2
18950,Manual,7777,Petrol,145,41.5,2,2
13150,Manual,5055,Petrol,145,57.7,1,2
17850,Manual,8781,Petrol,145,41.5,2,2
9750,Manual,17796,Petrol,145,65.7,1,3
11625,Semi-Auto,15618,Petrol,125,51.4,1,4
21925,Automatic,5998,Diesel,145,64.2,2,1
11250,Manual,19338,Petrol,145,61.4,1,2
17725,Manual,10857,Diesel,145,74.3,1.5,1
9150,Manual,31925,Petrol,145,65.7,1,2
7550,Manual,14371,Petrol,145,57.7,1.2,3
15997,Semi-Auto,4385,Petrol,145,48.7,1,2
9995,Manual,23421,Petrol,145,56.5,1,2
7295,Manual,15260,Petrol,30,55.4,1,7
8495,Manual,19033,Petrol,145,64.2,1.1,3
7092,Semi-Auto,50842,Petrol,0,57.7,1,7
18731,Semi-Auto,6667,Diesel,150,58.9,1.5,2
6702,Manual,21512,Petrol,30,54.3,1.2,6
14536,Manual,3800,Petrol,145,55.4,1,2
10142,Manual,31500,Diesel,0,74.3,1.5,4
7950,Manual,12405,Petrol,145,57.7,1.2,2
10450,Manual,11579,Petrol,145,65.7,1,2
10650,Manual,3563,Petrol,145,65.7,1,2
15950,Manual,24845,Diesel,145,60.1,2,3
10450,Manual,29254,Petrol,20,60.1,1,3
11450,Manual,20266,Petrol,145,60.1,1,3
17950,Manual,27188,Petrol,145,41.5,2,3
8950,Manual,11602,Petrol,145,64.2,1.1,2
15750,Manual,6924,Diesel,145,54.3,1.5,2
10950,Manual,13900,Petrol,145,65.7,1,2
10999,Manual,5678,Petrol,145,65.7,1,2
11950,Manual,10844,Petrol,145,49.6,1,2
10950,Manual,27086,Petrol,20,60.1,1,3
7450,Manual,33042,Petrol,0,65.7,1,6
10450,Manual,23266,Petrol,145,65.7,1,2
16625,Manual,12690,Petrol,145,60.1,1,2
17925,Semi-Auto,14726,Diesel,145,54.3,2,3
6250,Manual,21292,Petrol,30,54.3,1.2,6
10697,Manual,15950,Petrol,145,65.7,1,2
13250,Manual,8976,Petrol,145,57.7,1,2
9697,Manual,8136,Petrol,145,48.7,1.2,1
9551,Manual,49311,Diesel,150,74.3,1.5,3
9120,Manual,31889,Petrol,150,53.3,1,3
9591,Manual,16965,Petrol,150,62.8,1,3
11951,Manual,20110,Petrol,145,47.9,1.6,3
15591,Manual,7386,Petrol,145,52.3,1,1
9495,Manual,32948,Petrol,150,47.9,1.6,5
15795,Manual,18646,Petrol,200,41.5,2,4
6697,Manual,40126,Petrol,125,54.3,1.2,4
11397,Manual,14668,Petrol,145,61.4,1,2
11697,Manual,20744,Petrol,145,60.1,1,3
10110,Manual,19475,Petrol,20,62.8,1,4
7600,Manual,11834,Petrol,145,57.7,1.2,2
7800,Manual,7285,Petrol,145,57.7,1.2,2
20080,Manual,3651,Diesel,145,47.9,2,1
19950,Manual,2583,Petrol,145,51.4,1.5,1
15391,Manual,3591,Petrol,145,49.6,1,1
17310,Manual,16654,Diesel,145,54.3,2,3
11220,Manual,21922,Petrol,125,51.4,1.5,4
20890,Manual,2986,Petrol,145,50.4,1,0
6541,Manual,50116,Petrol,0,65.7,1,5
6997,Manual,37396,Petrol,30,56.5,1,6
15497,Manual,1310,Petrol,145,58.9,1,1
8997,Manual,13481,Petrol,30,55.4,1,4
9897,Manual,35199,Petrol,20,60.1,1,4
10497,Manual,20445,Petrol,145,62.8,1,3
13997,Semi-Auto,3134,Petrol,145,48.7,1,1
5497,Manual,16690,Petrol,30,57.7,1.2,4
9997,Manual,23143,Petrol,145,65.7,1,3
17397,Semi-Auto,23489,Diesel,145,54.3,2,3
10497,Manual,6698,Petrol,145,65.7,1,3
16698,Manual,10967,Diesel,145,45.6,1.5,1
15998,Manual,26023,Diesel,20,67.3,2,4
9998,Manual,54153,Diesel,125,60.1,2,4
19998,Manual,537,Petrol,150,39.2,1.5,1
21290,Manual,13346,Diesel,150,37.7,2,1
9059,Manual,57477,Diesel,0,74.3,1.5,4
17520,Manual,7562,Petrol,145,60.1,1,1
13660,Semi-Auto,49711,Diesel,145,52.3,2,5
11000,Manual,24813,Petrol,145,56.5,1,2
13140,Manual,2356,Petrol,145,48.7,1.1,1
12091,Manual,63741,Diesel,125,60.1,2,4
21972,Manual,1011,Petrol,145,60.1,1,1
19000,Manual,4753,Petrol,145,60.1,1,1
19000,Manual,3400,Petrol,145,60.1,1,1
9780,Manual,7238,Petrol,0,65.7,1,3
7500,Manual,4308,Petrol,145,57.7,1.2,3
10481,Manual,23065,Petrol,145,65.7,1,3
8421,Manual,18653,Petrol,145,54.3,1.2,2
15780,Manual,5372,Diesel,145,74.3,1.5,1
11660,Manual,14453,Petrol,145,54.3,1,2
10597,Manual,6499,Petrol,145,64.2,1.1,2
9850,Manual,9855,Petrol,0,65.7,1,4
7850,Manual,12401,Petrol,145,57.7,1.2,2
25925,Manual,5891,Diesel,145,37.7,2,1
9450,Manual,14126,Petrol,145,64.2,1.1,3
16350,Manual,18258,Diesel,145,64.2,1.5,3
9950,Manual,44325,Diesel,125,60.1,2,5
15550,Manual,15939,Diesel,145,54.3,2,3
10250,Manual,20028,Petrol,145,47.9,1.6,5
9750,Manual,13281,Petrol,145,65.7,1,3
10498,Manual,19130,Petrol,150,65.7,1,3
8298,Manual,24125,Petrol,125,52.3,1,5
11498,Manual,27070,Diesel,150,64.2,1.5,3
7598,Semi-Auto,33440,Petrol,165,44.1,1.6,5
6998,Manual,38052,Diesel,0,78.5,1.5,4
9598,Manual,59787,Diesel,150,78.5,1.5,3
8998,Manual,10673,Petrol,125,54.3,1.2,3
13998,Manual,8156,Petrol,145,58.9,1,1
6698,Manual,25409,Petrol,125,54.3,1.2,5
10798,Manual,11805,Petrol,0,65.7,1,4
16995,Manual,3428,Petrol,150,40.3,1.5,1
9995,Manual,31250,Petrol,150,65.7,1,2
14390,Manual,12402,Petrol,150,54.3,1,1
8990,Manual,37515,Diesel,150,53.3,2,6
13890,Manual,23969,Diesel,150,64.2,1.5,3
11498,Manual,17897,Petrol,30,54.3,1,3
15498,Automatic,25950,Petrol,150,44.8,1.5,2
10498,Manual,9578,Petrol,150,55.4,1.1,2
9498,Manual,48694,Diesel,145,53.3,2,6
8798,Manual,33539,Diesel,0,74.3,1.5,5
14498,Manual,12739,Petrol,145,58.9,1,1
18998,Manual,20145,Petrol,145,41.5,2,2
19498,Manual,9102,Petrol,145,39.2,1.5,1
13998,Manual,15782,Diesel,30,64.2,1.5,4
7298,Manual,62125,Diesel,20,67.3,1.6,6
6998,Semi-Auto,16736,Petrol,165,44.1,1.6,7
13995,Manual,7016,Petrol,150,53.3,1,2
19995,Manual,20999,Diesel,125,56.5,2,3
6995,Manual,11969,Petrol,125,54.3,1.2,4
10495,Manual,13142,Petrol,145,55.4,1,3
12495,Manual,13034,Petrol,145,58.9,1,1
12995,Automatic,42165,Others,0,67.3,2,4
20395,Manual,3100,Diesel,145,36.7,2,1
20995,Manual,17478,Diesel,145,48.7,2,2
8995,Manual,22649,Petrol,30,55.4,1,3
7897,Manual,27796,Petrol,145,54.3,1.2,3
13597,Manual,11148,Petrol,145,57.7,1,2
8497,Manual,39588,Diesel,0,74.3,1.5,5
15397,Manual,12232,Diesel,145,54.3,1.5,2
10697,Manual,22870,Diesel,20,68.9,1.5,3
18997,Manual,9036,Petrol,145,39.2,1.5,1
9297,Manual,21143,Petrol,145,65.7,1,3
17997,Manual,7342,Petrol,145,34.4,1.5,1
9050,Manual,16812,Petrol,145,64.2,1.1,3
7998,Manual,9181,Petrol,30,55.4,1,6
7498,Manual,21074,Petrol,0,65.7,1,5
12498,Manual,11445,Petrol,145,58.9,1,1
8798,Manual,24305,Petrol,20,62.8,1,5
9798,Manual,32160,Petrol,20,60.1,1,3
9000,Manual,16639,Petrol,145,64.2,1.1,2
17490,Manual,33777,Diesel,125,56.5,2,4
7990,Manual,27792,Petrol,20,61.4,1,5
8290,Manual,29174,Petrol,0,65.7,1,5
9498,Manual,14301,Petrol,125,54.3,1.2,3
10998,Manual,7426,Petrol,20,60.1,1,3
14495,Manual,16210,Diesel,145,80.7,1.5,2
25925,Manual,878,Petrol,145,39.2,1.5,1
17998,Manual,16001,Diesel,145,67.3,2,3
8998,Manual,24859,Petrol,0,65.7,1,4
11998,Semi-Auto,37154,Diesel,125,58.9,2,4
14998,Manual,41157,Petrol,205,41.5,2,4
13498,Manual,44106,Diesel,20,67.3,2,4
18298,Manual,14232,Petrol,145,45.6,1.5,2
7698,Manual,25411,Petrol,125,54.3,1.2,4
13890,Manual,36858,Diesel,150,60.1,2,3
7600,Manual,43919,Petrol,20,61.4,1,5
10390,Manual,30261,Diesel,0,74.3,1.5,3
10990,Manual,13890,Petrol,30,57.7,1,3
16995,Manual,18416,Diesel,145,60.1,2,2
9495,Manual,3136,Petrol,145,47.9,1.2,2
23850,Semi-Auto,3357,Diesel,145,42.2,2,1
17890,Automatic,11834,Diesel,145,64.2,2,1
9660,Semi-Auto,7669,Petrol,160,44.1,1.6,3
17720,Semi-Auto,32582,Diesel,145,52.3,2,3
6921,Manual,24433,Diesel,20,67.3,1.6,7
17520,Manual,2798,Petrol,145,60.1,1,1
17520,Manual,4792,Petrol,145,60.1,1,1
17520,Manual,6871,Petrol,145,60.1,1,1
9160,Manual,36303,Petrol,30,55.4,1,4
15290,Manual,14067,Petrol,145,54.3,1,2
9995,Manual,14504,Petrol,145,64.2,1.1,2
8290,Manual,15282,Petrol,125,54.3,1.2,4
10995,Manual,16405,Petrol,145,65.7,1,2
17500,Manual,10974,Diesel,145,38.2,2,1
16500,Automatic,26973,Diesel,145,54.3,2,2
9700,Semi-Auto,28533,Petrol,160,44.8,1.5,4
9300,Semi-Auto,34961,Petrol,160,44.1,1.6,3
8700,Manual,27095,Petrol,0,65.7,1,5
14500,Manual,38535,Diesel,145,54.3,2,3
7800,Semi-Auto,31604,Petrol,145,47.9,1.6,6
15600,Manual,10900,Petrol,145,58.9,1,1
17600,Manual,10283,Petrol,145,34.4,1.5,1
12500,Manual,45599,Petrol,235,39.2,2,6
14000,Manual,20122,Diesel,30,64.2,1.5,3
16290,Manual,17416,Diesel,145,60.1,2,3
10800,Manual,13809,Diesel,30,64.2,1.5,3
13995,Manual,11612,Petrol,150,57.7,1,2
10995,Manual,12513,Petrol,150,65.7,1,3
18990,Manual,8712,Diesel,150,47.9,2,1
9495,Manual,8855,Petrol,150,64.2,1.1,3
11600,Manual,23500,Petrol,145,60.1,1,3
16300,Manual,7500,Diesel,145,54.3,1.5,2
9400,Manual,16157,Petrol,145,65.7,1,3
19690,Manual,6777,Petrol,145,35.3,1.5,1
15000,Manual,14621,Diesel,145,60.1,2,3
15200,Manual,6216,Diesel,125,60.1,2,3
8500,Manual,19141,Petrol,0,65.7,1,4
14000,Manual,16155,Diesel,145,64.2,1.5,3
8900,Manual,2570,Petrol,0,65.7,1,4
9990,Manual,38081,Petrol,145,65.7,1,3
30990,Automatic,10,Diesel,145,37.2,2,1
18000,Manual,5909,Petrol,145,41.5,2,2
15290,Manual,15893,Diesel,125,60.1,2,4
18490,Manual,14457,Diesel,145,67.3,2,3
19990,Manual,14362,Diesel,145,38.2,2,1
15290,Manual,36609,Diesel,125,60.1,2,3
10995,Manual,28526,Diesel,145,74.3,1.5,2
11999,Manual,2240,Petrol,20,60.1,1,3
6990,Manual,44823,Petrol,0,65.7,1,5
13800,Manual,15757,Petrol,145,60.1,1,2
15200,Manual,22435,Diesel,150,54.3,2,3
4500,Manual,38622,Petrol,30,57.7,1.2,5
17200,Manual,9390,Diesel,150,38.2,2,1
10700,Manual,26658,Petrol,150,65.7,1,3
8500,Manual,25000,Petrol,150,64.2,1.1,3
26900,Manual,14929,Petrol,150,36.7,2.3,3
14200,Manual,9235,Petrol,150,60.1,1,1
8500,Manual,39704,Diesel,145,54.3,1.6,7
7200,Manual,16460,Petrol,125,54.3,1.2,4
9500,Manual,10106,Petrol,0,65.7,1,4
15700,Manual,10852,Diesel,145,54.3,2,4
17500,Semi-Auto,29570,Diesel,125,52.3,2,3
10000,Manual,27097,Diesel,0,74.3,1.5,5
8300,Manual,23777,Petrol,0,65.7,1,6
20900,Automatic,11251,Petrol,145,29.1,1.5,1
6900,Manual,26443,Petrol,145,60.1,1,1
24900,Manual,10836,Diesel,145,50.4,2,1
10500,Manual,15610,Petrol,20,61.4,1,4
15500,Manual,27790,Diesel,125,56.5,2,4
15800,Semi-Auto,26723,Diesel,125,58.9,2,3
14500,Automatic,18460,Diesel,125,56.6,1.5,4
9990,Manual,21637,Petrol,145,64.2,1.1,2
7495,Manual,30236,Petrol,125,54.3,1.2,5
11590,Manual,9862,Petrol,125,52.3,1,3
18990,Manual,11350,Diesel,145,67.3,2,2
5000,Manual,69455,Petrol,30,54.3,1.2,7
16800,Manual,4670,Petrol,150,40.3,1.5,1
11200,Manual,46815,Diesel,30,64.2,1.5,3
9500,Manual,55221,Diesel,160,47.9,2,6
15000,Manual,4640,Petrol,145,58.9,1,1
15000,Manual,29764,Diesel,145,64.2,1.5,3
8700,Manual,10313,Petrol,145,64.2,1.1,3
11600,Manual,13792,Petrol,145,65.7,1,2
8998,Manual,10111,Petrol,125,54.3,1.2,3
7998,Manual,26254,Petrol,160,44.8,1.5,6
7998,Manual,22767,Petrol,0,65.7,1,5
13498,Manual,15012,Petrol,150,57.7,1,2
9498,Manual,15012,Petrol,150,65.7,1,2
14995,Manual,24031,Diesel,145,54.3,2,4
13302,Manual,25931,Diesel,30,62.8,2,6
9397,Manual,14328,Petrol,20,62.8,1,4
5591,Manual,40131,Diesel,0,76.4,1.5,7
8895,Manual,25487,Petrol,20,60.1,1,4
12595,Manual,13768,Petrol,145,60.1,1,2
13690,Manual,10258,Petrol,145,65.7,1,2
15490,Manual,26491,Diesel,145,74.3,1.5,2
13990,Manual,10000,Petrol,145,60.1,1,3
9495,Manual,47387,Diesel,30,64.2,1.5,4
15995,Manual,10279,Petrol,145,58.9,1,1
7800,Manual,30500,Diesel,20,67.3,1.6,6
8900,Manual,25782,Petrol,125,52.3,1,3
10700,Manual,7954,Petrol,150,58.9,1,2
15800,Manual,8537,Petrol,150,51.4,1,1
13900,Manual,10762,Petrol,150,58.9,1,1
5990,Manual,55211,Diesel,0,85.6,1.6,7
18990,Manual,8213,Diesel,145,67.3,2,2
17290,Manual,6252,Petrol,145,60.1,1,1
17295,Automatic,3366,Diesel,145,53.3,1.5,1
23995,Manual,6370,Diesel,145,37.7,2,1
12995,Manual,18300,Petrol,145,57.7,1,2
18295,Manual,21800,Petrol,145,41.5,2,2
11995,Manual,24000,Petrol,145,57.7,1,2
8795,Manual,56000,Petrol,150,47.9,1.6,4
12395,Manual,21000,Petrol,150,57.7,1,2
14995,Manual,4800,Petrol,150,60.1,1,1
15995,Semi-Auto,25208,Diesel,150,54.3,2,3
18998,Manual,18003,Diesel,145,67.3,2,2
9171,Manual,24961,Petrol,0,65.7,1,3
8995,Manual,22084,Petrol,125,54.3,1.2,3
9991,Manual,26611,Petrol,30,54.3,1,4
14292,Manual,19674,Petrol,160,45.6,1.5,3
12492,Manual,28226,Diesel,145,54.3,2,4
11500,Manual,18358,Petrol,30,55.4,1,3
15500,Manual,14170,Diesel,145,64.2,1.5,2
15000,Manual,5555,Petrol,145,53.3,1,1
19800,Manual,11218,Diesel,145,45.6,1.5,1
11600,Semi-Auto,31339,Petrol,145,54.3,1,2
12400,Manual,14130,Diesel,145,74.3,1.5,2
8400,Manual,35124,Petrol,0,65.7,1,4
12500,Manual,19730,Petrol,145,57.7,1,2
9500,Manual,26081,Petrol,145,62.8,1,3
11200,Manual,15410,Diesel,145,74.3,1.5,3
10000,Manual,12107,Petrol,20,62.8,1,4
4500,Manual,41127,Petrol,30,57.7,1.2,6
9300,Manual,11172,Petrol,145,64.2,1.1,2
7500,Manual,14689,Petrol,145,57.7,1.2,3
13000,Manual,8026,Petrol,145,57.7,1,2
16000,Manual,23708,Petrol,145,41.5,2,3
21000,Manual,10,Petrol,150,40.3,1.5,0
17000,Manual,10,Petrol,150,58.9,1,0
21000,Manual,1173,Petrol,150,50.4,1,0
14500,Manual,6994,Petrol,30,54.3,1,3
10500,Manual,44998,Diesel,150,68.9,1.5,2
